id,Cod. Disciplina,Per. Aluno,Situação Disc.
w57ntw,CC33B,3,Aprovado por Nota/Frequência
w57ntw,CC33A,3,Reprovado por Nota
w57ntw,CC33D,3,Aprovado por Nota/Frequência
w57ntw,CC33E,3,Aprovado por Nota/Frequência
w57ntw,CC33F,3,Aprovado por Nota/Frequência
w57ntw,CC35C,3,Aprovado por Nota/Frequência
w57ntw,CC33C,3,Aprovado por Nota/Frequência
w57ntw,EP32B,4,Aprovado por Nota/Frequência
w57ntw,ET34G,4,Aprovado por Nota/Frequência
w57ntw,ET33F,4,Aprovado por Nota/Frequência
w57ntw,CC36B,4,Reprovado por Nota/Frequência
xazpnz,SI31A,1,Crédito Consignado
xazpnz,SI31B,1,Crédito Consignado
xazpnz,SI31C,1,Crédito Consignado
xazpnz,SI31G,2,Crédito Consignado
xazpnz,SI32A,2,Crédito Consignado
xazpnz,SI32B,2,Crédito Consignado
xazpnz,SI31F,2,Crédito Consignado
xazpnz,SI31D,2,Crédito Consignado
xazpnz,SI31E,2,Crédito Consignado
xazpnz,SI33C,3,Crédito Consignado
xazpnz,SI33D,3,Crédito Consignado
xazpnz,SI33A,3,Crédito Consignado
xazpnz,SI32E,3,Crédito Consignado
xazpnz,SI32D,3,Crédito Consignado
xazpnz,SI32C,3,Crédito Consignado
xazpnz,SI35A,4,Reprovado por Nota/Frequência
xazpnz,SI35A,4,Reprovado por Nota/Frequência
xazpnz,SI35B,4,Reprovado por Nota/Frequência
xazpnz,SI35B,4,Reprovado por Nota/Frequência
xazpnz,SI35B,4,Reprovado por Nota/Frequência
xazpnz,SI35B,4,Reprovado por Nota/Frequência
xazpnz,SI35C,4,Reprovado por Nota/Frequência
xazpnz,SI35C,4,Reprovado por Nota/Frequência
xazpnz,SI35C,4,Reprovado por Nota/Frequência
xazpnz,SI35C,4,Reprovado por Nota/Frequência
xazpnz,SI35D,4,Reprovado por Nota/Frequência
xazpnz,SI34D,4,Crédito Consignado
xazpnz,SI34E,4,Crédito Consignado
xazpnz,SI34F,4,Reprovado por Frequência
xazpnz,SI34A,4,Reprovado por Nota/Frequência
xazpnz,SI34B,4,Crédito Consignado
xazpnz,SI34C,4,Reprovado por Nota/Frequência
xazpnz,SI33F,4,Crédito Consignado
xazpnz,SI33E,4,Crédito Consignado
xazpnz,SI32F,4,Reprovado por Nota/Frequência
xazpnz,SI35A,4,Reprovado por Nota/Frequência
xazpnz,SI35A,4,Reprovado por Nota/Frequência
xazpnz,SI35A,4,Reprovado por Nota/Frequência
xazpnz,SI35G,4,Reprovado por Nota/Frequência
xazpnz,SI35G,4,Reprovado por Nota/Frequência
xazpnz,SI35G,4,Reprovado por Nota/Frequência
xazpnz,SI35F,4,Reprovado por Nota/Frequência
xazpnz,SI35F,4,Reprovado por Nota/Frequência
xazpnz,SI35F,4,Reprovado por Nota/Frequência
xazpnz,SI35E,4,Reprovado por Nota/Frequência
xazpnz,SI35E,4,Reprovado por Nota/Frequência
xazpnz,SI35E,4,Reprovado por Nota/Frequência
xazpnz,SI35D,4,Reprovado por Nota/Frequência
xazpnz,SI35D,4,Reprovado por Nota/Frequência
xazpnz,SI36G,4,Reprovado por Nota/Frequência
xazpnz,SI35D,4,Reprovado por Nota/Frequência
yp+5jk,CC31C,1,Aprovado por Nota/Frequência
yp+5jk,CC31B,1,Aprovado por Nota/Frequência
yp+5jk,CC31A,1,Aprovado por Nota/Frequência
yp+5jk,CC32A,2,Cancelado
yp+5jk,CC31G,2,Aprovado por Nota/Frequência
yp+5jk,CC31E,2,Aprovado por Nota/Frequência
yp+5jk,CC31D,2,Reprovado por Nota
yp+5jk,CC31D,2,Cancelado
yp+5jk,CC38L,2,Cancelado
yp+5jk,CC32E,2,Cancelado
yp+5jk,CC32B,2,Cancelado
yp+5jk,CC32G,2,Cancelado
yp+5jk,CC34A,2,Cancelado
yp+5jk,CC32F,2,Cancelado
zdjopx,CC31B,1,Aprovado por Nota/Frequência
zdjopx,CC31C,1,Aprovado por Nota/Frequência
zdjopx,CC31A,1,Aprovado por Nota/Frequência
zdjopx,EM38D,2,Aprovado por Nota/Frequência
zdjopx,CC38L,2,Aprovado por Nota/Frequência
zdjopx,EM05Q,2,Aprovado por Nota/Frequência
zdjopx,CC38M,2,Crédito Consignado
zdjopx,CC33G,2,Crédito Consignado
zdjopx,CC32G,2,Aprovado por Nota/Frequência
zdjopx,CC32B,2,Aprovado por Nota/Frequência
zdjopx,CC32D,2,Aprovado por Nota/Frequência
zdjopx,CC32E,2,Aprovado por Nota/Frequência
zdjopx,CC32F,2,Aprovado por Nota/Frequência
zdjopx,CC31D,2,Aprovado por Nota/Frequência
zdjopx,CC31E,2,Aprovado por Nota/Frequência
zdjopx,CC31G,2,Aprovado por Nota/Frequência
zdjopx,CC32A,2,Reprovado por Nota
zdjopx,CC33B,3,Aprovado por Nota/Frequência
zdjopx,CC33A,3,Aprovado por Nota/Frequência
zdjopx,CC33D,3,Aprovado por Nota/Frequência
zdjopx,CC33C,3,Aprovado por Nota/Frequência
zdjopx,CC33E,3,Aprovado por Nota/Frequência
zdjopx,CC33F,3,Aprovado por Nota/Frequência
zdjopx,CC35C,3,Aprovado por Nota/Frequência
zdjopx,CC34F,4,Aprovado por Nota/Frequência
zdjopx,CC34A,4,Aprovado por Nota/Frequência
zdjopx,CC34D,4,Aprovado por Nota/Frequência
zdjopx,CC34B,4,Aprovado por Nota/Frequência
zdjopx,CC34C,4,Aprovado por Nota/Frequência
zdjopx,CC34G,4,Aprovado por Nota/Frequência
zdjopx,CC34E,4,Aprovado por Nota/Frequência
zdjopx,CC35B,5,Aprovado por Nota/Frequência
zdjopx,CC35F,5,Aprovado por Nota/Frequência
zdjopx,CC36B,5,Crédito Consignado
zdjopx,CC35D,5,Aprovado por Nota/Frequência
zdjopx,CC35E,5,Aprovado por Nota/Frequência
zdjopx,CC32A,5,Aprovado por Nota/Frequência
zdjopx,CC35A,5,Aprovado por Nota/Frequência
zdjopx,ET32E,5,Aprovado por Nota/Frequência
zdjopx,CC36A,6,Aprovado por Nota/Frequência
zdjopx,ET05A,6,Aprovado por Nota/Frequência
zdjopx,CC37Q,6,Aprovado por Nota/Frequência
zdjopx,CC38F,6,Crédito Consignado
zdjopx,CC36D,6,Aprovado por Nota/Frequência
zdjopx,CC36C,6,Aprovado por Nota/Frequência
zdjopx,CC36F,6,Aprovado por Nota/Frequência
zdjopx,CC36E,6,Aprovado por Nota/Frequência
zdjopx,CC37B,7,Aprovado por Nota/Frequência
zdjopx,CC37D,7,Aprovado por Nota/Frequência
zdjopx,CC37G,7,Aprovado por Nota/Frequência
zdjopx,CC37K,7,Reprovado por Nota/Frequência
zdjopx,CC37A,7,Aprovado por Nota/Frequência
zdjopx,CC37C,7,Aprovado por Nota/Frequência
zdjopx,AS01H,8,Aprovado por Nota/Frequência
zdjopx,CC38A,8,Aprovado por Nota
zdjopx,CC37H,8,Crédito Consignado
zdjopx,CC38C,8,Crédito Consignado
zdjopx,CC37F,8,Crédito Consignado
zdjopx,CC38A,8,Sem Conclusão
zdjopx,AS33C,8,Aprovado por Nota/Frequência
zdjopx,AI32D,8,Aprovado por Nota/Frequência
zdjopx,CC35G,8,Aprovado por Nota/Frequência
1xnfgf,SI31E,1,Reprovado por Nota/Frequência
1xnfgf,SI31D,1,Reprovado por Nota/Frequência
1xnfgf,SI31B,1,Reprovado por Nota/Frequência
1xnfgf,SI31F,1,Reprovado por Nota/Frequência
1xnfgf,SI31A,1,Reprovado por Nota/Frequência
1xnfgf,SI31G,1,Reprovado por Nota/Frequência
1xnfgf,SI31C,1,Reprovado por Nota/Frequência
13wfhc,CC54A,1,Crédito Consignado
13wfhc,CC54B,1,Crédito Consignado
13wfhc,CC54C,1,Crédito Consignado
13wfhc,CC53E,1,Crédito Consignado
13wfhc,CC53F,1,Crédito Consignado
13wfhc,CC53B,1,Crédito Consignado
13wfhc,CC53C,1,Crédito Consignado
13wfhc,CC52F,1,Crédito Consignado
13wfhc,CC56B,1,Crédito Consignado
13wfhc,CC56C,1,Crédito Consignado
13wfhc,CC56D,1,Crédito Consignado
13wfhc,CC55D,1,Crédito Consignado
13wfhc,CC55E,1,Crédito Consignado
13wfhc,CC56A,1,Crédito Consignado
13wfhc,CC55B,1,Crédito Consignado
13wfhc,CC55C,1,Crédito Consignado
13wfhc,CC31C,1,Aprovado por Nota/Frequência
13wfhc,CC31B,1,Aprovado por Nota/Frequência
13wfhc,CC31A,1,Aprovado por Nota/Frequência
13wfhc,CC02L,1,Crédito Consignado
13wfhc,CC02U,1,Crédito Consignado
13wfhc,CC37W,1,Crédito Consignado
13wfhc,CC37Z,1,Crédito Consignado
13wfhc,CC53A,1,Crédito Consignado
13wfhc,CC52E,1,Crédito Consignado
13wfhc,CC52A,1,Crédito Consignado
13wfhc,CC52B,1,Crédito Consignado
13wfhc,CC52C,1,Crédito Consignado
13wfhc,CC51C,1,Crédito Consignado
13wfhc,CC51D,1,Crédito Consignado
13wfhc,CC51E,1,Crédito Consignado
13wfhc,CC51A,1,Crédito Consignado
13wfhc,CC54D,1,Crédito Consignado
13wfhc,CC54E,1,Crédito Consignado
13wfhc,CC55A,1,Crédito Consignado
13wfhc,CC33G,2,Crédito Consignado
13wfhc,CC38M,2,Crédito Consignado
13wfhc,EM38D,2,Aprovado por Nota/Frequência
13wfhc,CC32G,2,Aprovado por Nota/Frequência
13wfhc,CC32B,2,Aprovado por Nota/Frequência
13wfhc,CC32D,2,Aprovado por Nota/Frequência
13wfhc,CC32E,2,Aprovado por Nota/Frequência
13wfhc,CC32F,2,Aprovado por Nota/Frequência
13wfhc,EM05Q,2,Aprovado por Nota/Frequência
13wfhc,CC32A,2,Aprovado por Nota/Frequência
13wfhc,CC31G,2,Aprovado por Nota/Frequência
13wfhc,CC31E,2,Aprovado por Nota/Frequência
13wfhc,CC31D,2,Aprovado por Nota/Frequência
13wfhc,CC33B,3,Aprovado por Nota/Frequência
13wfhc,CC33C,3,Aprovado por Nota/Frequência
13wfhc,CC33D,3,Aprovado por Nota/Frequência
13wfhc,CC33F,3,Aprovado por Nota/Frequência
13wfhc,CC33A,3,Aprovado por Nota/Frequência
13wfhc,CC33E,3,Aprovado por Nota/Frequência
13wfhc,CC34A,4,Aprovado por Nota/Frequência
13wfhc,CC34D,4,Aprovado por Nota/Frequência
13wfhc,CC34G,4,Aprovado por Nota/Frequência
13wfhc,CC34B,4,Aprovado por Nota/Frequência
13wfhc,CC34C,4,Aprovado por Nota/Frequência
13wfhc,CC34E,4,Aprovado por Nota/Frequência
13wfhc,CC34F,4,Aprovado por Nota/Frequência
13wfhc,CC35D,5,Aprovado por Nota/Frequência
13wfhc,CC35F,5,Aprovado por Nota/Frequência
13wfhc,CC35A,5,Aprovado por Nota/Frequência
13wfhc,CC35C,5,Aprovado por Nota/Frequência
13wfhc,CC35B,5,Aprovado por Nota/Frequência
13wfhc,CC36E,6,Aprovado por Nota/Frequência
13wfhc,CC36F,6,Aprovado por Nota/Frequência
13wfhc,CC36B,6,Aprovado por Nota/Frequência
13wfhc,CC36C,6,Aprovado por Nota/Frequência
13wfhc,CC36D,6,Crédito Consignado
13wfhc,CC38Q,6,Crédito Consignado
13wfhc,CC37H,6,Crédito Consignado
13wfhc,CC36A,6,Crédito Consignado
13wfhc,CC35G,6,Crédito Consignado
13wfhc,ET05G,6,Aprovado por Nota/Frequência
13wfhc,CC37P,6,Aprovado por Nota/Frequência
13wfhc,CC37R,6,Aprovado por Nota/Frequência
13wfhc,CC38C,6,Aprovado por Nota/Frequência
13wfhc,CC57A,8,Aprovado por Nota/Frequência
13wfhc,CC51B,8,Crédito Consignado
13wfhc,CC38A,8,Aprovado por Nota
13wfhc,CC52D,8,Aprovado em Exame de Suficiência
13wfhc,CC38J,8,Aprovado em Exame de Suficiência
13wfhc,CC53D,8,Aprovado por Nota/Frequência
3raa9t,SI31C,1,Crédito Consignado
3raa9t,SI31A,1,Crédito Consignado
3raa9t,SI31B,1,Crédito Consignado
3raa9t,SI33C,2,Crédito Consignado
3raa9t,SI31D,2,Crédito Consignado
3raa9t,SI32C,2,Crédito Consignado
3raa9t,SI35G,2,Crédito Consignado
3raa9t,SI34F,2,Crédito Consignado
3raa9t,SI36E,2,Crédito Consignado
3raa9t,SI34D,2,Crédito Consignado
3raa9t,SI34B,2,Crédito Consignado
3raa9t,SI32A,2,Crédito Consignado
3yq39t,SI31C,1,Aprovado por Nota/Frequência
3yq39t,SI31B,1,Aprovado por Nota/Frequência
3yq39t,SI31A,1,Aprovado por Nota/Frequência
3yq39t,SI32A,2,Aprovado por Nota/Frequência
3yq39t,SI31F,2,Aprovado por Nota/Frequência
3yq39t,SI31G,2,Aprovado por Nota/Frequência
3yq39t,SI32D,2,Aprovado por Nota/Frequência
3yq39t,SI32E,2,Aprovado por Nota/Frequência
3yq39t,SI32F,2,Aprovado por Nota/Frequência
3yq39t,SI31E,2,Aprovado por Nota/Frequência
3yq39t,SI32C,2,Aprovado por Nota/Frequência
3yq39t,SI31D,2,Aprovado por Nota/Frequência
3yq39t,SI32B,2,Aprovado por Nota/Frequência
3yq39t,SI33A,3,Aprovado por Nota/Frequência
3yq39t,SI33C,3,Aprovado por Nota/Frequência
3yq39t,SI33B,3,Aprovado por Nota/Frequência
3yq39t,SI33E,3,Aprovado por Nota/Frequência
3yq39t,SI33F,3,Reprovado por Nota
3yq39t,SI33D,3,Aprovado por Nota/Frequência
3yq39t,SI34A,4,Aprovado por Nota/Frequência
3yq39t,SI34F,4,Reprovado por Nota/Frequência
3yq39t,SI34D,4,Aprovado por Nota/Frequência
3yq39t,SI34E,4,Aprovado por Nota/Frequência
3yq39t,SI34B,4,Aprovado por Nota/Frequência
3yq39t,SI34C,4,Reprovado por Nota
3yq39t,SI36G,5,Crédito Consignado
3yq39t,SI36B,5,Crédito Consignado
3yq39t,SI35E,5,Crédito Consignado
3yq39t,SI36E,5,Crédito Consignado
3yq39t,SI33F,5,Crédito Consignado
3yq39t,SI35C,5,Aprovado por Nota/Frequência
3yq39t,SI35B,5,Aprovado por Nota/Frequência
3yq39t,SI35A,5,Aprovado por Nota/Frequência
3yq39t,SI35F,5,Aprovado por Nota/Frequência
3yq39t,SI35D,5,Reprovado por Nota/Frequência
3yq39t,SI35G,5,Aprovado por Nota/Frequência
3yq39t,SI35D,6,Crédito Consignado
3yq39t,SI34C,6,Crédito Consignado
3yq39t,SI34F,6,Crédito Consignado
3yq39t,SI37A,6,Sem Conclusão
3yq39t,SI37A,6,Sem Conclusão
3yq39t,SI37A,6,Sem Conclusão
3yq39t,SI36F,6,Crédito Consignado
3yq39t,SI36F,6,Reprovado por Nota/Frequência
3yq39t,SI36H,6,Crédito Consignado
3yq39t,SI36A,6,Crédito Consignado
3yq39t,SI36C,6,Crédito Consignado
3yq39t,AS34B,6,Aprovado por Nota/Frequência
3yq39t,AS34B,6,Reprovado por Nota/Frequência
3yq39t,AS34B,6,Reprovado por Nota/Frequência
3yq39t,AS32A,6,Reprovado por Nota/Frequência
3yq39t,AS32A,6,Cancelado
3yq39t,AS32A,6,Aprovado por Nota/Frequência
3yq39t,AS32A,6,Reprovado por Nota/Frequência
3yq39t,AS32A,6,Reprovado por Nota/Frequência
3yq39t,AS36A,6,Reprovado por Nota/Frequência
3yq39t,AS36A,6,Reprovado por Nota/Frequência
3yq39t,AS36A,6,Cancelado
3yq39t,AS36A,6,Reprovado por Nota
3yq39t,AS36B,6,Aprovado por Nota/Frequência
3yq39t,AS35B,6,Cancelado
3yq39t,AS35B,6,Aprovado por Nota/Frequência
3yq39t,AS35B,6,Reprovado por Nota/Frequência
339dhc,CC31A,1,Aprovado por Nota/Frequência
339dhc,CC31B,1,Aprovado por Nota/Frequência
339dhc,CC31C,1,Aprovado por Nota/Frequência
339dhc,CC38L,2,Aprovado por Nota/Frequência
339dhc,CC38J,2,Crédito Consignado
339dhc,CC33G,2,Crédito Consignado
339dhc,CC32G,2,Aprovado por Nota/Frequência
339dhc,CC32A,2,Aprovado por Nota/Frequência
339dhc,CC32B,2,Aprovado por Nota/Frequência
339dhc,CC32D,2,Reprovado por Nota
339dhc,CC32E,2,Aprovado por Nota/Frequência
339dhc,CC32F,2,Aprovado por Nota/Frequência
339dhc,CC31D,2,Aprovado por Nota/Frequência
339dhc,CC31E,2,Aprovado por Nota/Frequência
339dhc,CC31G,2,Aprovado por Nota/Frequência
339dhc,EP05D,2,Aprovado por Nota/Frequência
339dhc,EM38D,2,Aprovado por Nota/Frequência
339dhc,CC33E,3,Aprovado por Nota/Frequência
339dhc,CC32D,3,Aprovado por Nota/Frequência
339dhc,CC33D,3,Aprovado por Nota/Frequência
339dhc,CC33C,3,Aprovado por Nota/Frequência
339dhc,CC33A,3,Aprovado por Nota/Frequência
339dhc,CC33B,3,Aprovado por Nota/Frequência
339dhc,CC33F,3,Aprovado por Nota/Frequência
339dhc,CC34C,4,Aprovado por Nota/Frequência
339dhc,CC34A,4,Aprovado por Nota/Frequência
339dhc,CC34E,4,Aprovado por Nota/Frequência
339dhc,CC34G,4,Aprovado por Nota/Frequência
339dhc,CC34F,4,Aprovado por Nota/Frequência
339dhc,CC34B,4,Aprovado por Nota/Frequência
339dhc,CC34D,4,Aprovado por Nota/Frequência
339dhc,CC35A,5,Aprovado por Nota/Frequência
339dhc,CC35F,5,Aprovado por Nota/Frequência
339dhc,CC35C,5,Aprovado por Nota/Frequência
339dhc,CC35B,5,Aprovado por Nota/Frequência
339dhc,CC35E,5,Aprovado por Nota/Frequência
339dhc,CC35D,5,Aprovado por Nota/Frequência
339dhc,CC35G,5,Aprovado por Nota/Frequência
339dhc,CC36C,6,Aprovado por Nota/Frequência
339dhc,CC36D,6,Aprovado por Nota/Frequência
339dhc,CC37Q,6,Aprovado por Nota/Frequência
339dhc,CC36A,6,Aprovado por Nota/Frequência
339dhc,CC36B,6,Aprovado por Nota/Frequência
339dhc,CC36F,6,Aprovado por Nota/Frequência
339dhc,CC36E,6,Aprovado por Nota/Frequência
339dhc,CC37K,8,Aprovado por Nota/Frequência
339dhc,CC37B,8,Aprovado por Nota/Frequência
339dhc,CC37M,8,Aprovado por Nota/Frequência
339dhc,CC37A,8,Aprovado por Nota/Frequência
339dhc,AS35C,8,Aprovado por Nota/Frequência
339dhc,CC37D,8,Aprovado por Nota/Frequência
339dhc,CC37C,8,Aprovado por Nota/Frequência
339dhc,CC38C,8,Aprovado por Nota/Frequência
339dhc,CC38A,8,Aprovado por Nota
339dhc,CC37G,8,Aprovado por Nota/Frequência
41j8hc,AS31D,1,Crédito Consignado
41j8hc,AS01L,1,Crédito Consignado
41j8hc,SI31A,1,Aprovado por Nota/Frequência
41j8hc,SI31A,1,Reprovado por Nota/Frequência
41j8hc,SI31B,1,Aprovado por Nota/Frequência
41j8hc,SI31B,1,Reprovado por Nota/Frequência
41j8hc,SI31C,1,Aprovado por Nota/Frequência
41j8hc,AS01K,1,Crédito Consignado
41j8hc,AS01F,1,Crédito Consignado
41j8hc,AS31B,1,Crédito Consignado
41j8hc,SI31E,1,Aprovado por Nota/Frequência
41j8hc,SI31E,1,Reprovado por Nota/Frequência
41j8hc,SI31F,1,Aprovado por Nota/Frequência
41j8hc,SI31F,1,Reprovado por Nota/Frequência
41j8hc,SI31G,1,Aprovado por Nota/Frequência
41j8hc,AS31E,1,Crédito Consignado
41j8hc,AS01M,1,Crédito Consignado
41j8hc,AS34A,1,Crédito Consignado
41j8hc,AS31C,1,Crédito Consignado
41j8hc,AS33E,1,Crédito Consignado
41j8hc,AS33A,1,Crédito Consignado
41j8hc,AS31A,1,Crédito Consignado
41j8hc,AS32B,1,Crédito Consignado
41j8hc,AS32D,1,Crédito Consignado
41j8hc,SI31D,1,Reprovado por Nota/Frequência
41j8hc,SI31D,1,Reprovado por Nota
41j8hc,SI31C,1,Reprovado por Nota/Frequência
41j8hc,SI32A,2,Aprovado por Nota/Frequência
41j8hc,SI32C,2,Aprovado por Nota/Frequência
41j8hc,SI32E,2,Aprovado por Nota/Frequência
41j8hc,SI32F,2,Aprovado por Nota/Frequência
41j8hc,SI32D,2,Aprovado por Nota/Frequência
41j8hc,SI32B,2,Aprovado por Nota/Frequência
41j8hc,SI33C,3,Aprovado por Nota/Frequência
41j8hc,SI33B,3,Aprovado por Nota/Frequência
41j8hc,SI33D,3,Reprovado por Nota
41j8hc,SI33F,3,Reprovado por Nota/Frequência
41j8hc,SI33E,3,Aprovado por Nota/Frequência
41j8hc,AS33B,3,Cancelado
41j8hc,AS34B,3,Cancelado
41j8hc,AS34E,3,Cancelado
41j8hc,AS34D,3,Cancelado
41j8hc,AS34F,3,Cancelado
41j8hc,AS02B,3,Crédito Consignado
41j8hc,AS32A,3,Cancelado
41j8hc,SI33A,3,Aprovado por Nota/Frequência
41j8hc,SI31D,4,Aprovado por Nota/Frequência
41j8hc,SI33F,4,Aprovado por Nota/Frequência
5ndfgf,CC31A,1,Aprovado por Nota/Frequência
5ndfgf,CC31C,1,Aprovado por Nota/Frequência
5ndfgf,CC31B,1,Aprovado por Nota/Frequência
5ndfgf,CC32G,2,Aprovado por Nota/Frequência
5ndfgf,CC38L,2,Aprovado por Nota/Frequência
5ndfgf,CC32D,2,Aprovado por Nota/Frequência
5ndfgf,CC32B,2,Aprovado por Nota/Frequência
5ndfgf,CC32A,2,Aprovado por Nota/Frequência
5ndfgf,CC31E,2,Aprovado por Nota/Frequência
5ndfgf,CC38J,2,Aprovado em Exame de Suficiência
5ndfgf,CC31G,2,Aprovado por Nota/Frequência
5ndfgf,CC32F,2,Aprovado por Nota/Frequência
5ndfgf,EP05D,2,Cancelado
5ndfgf,CC31D,2,Aprovado por Nota/Frequência
5ndfgf,CC32E,2,Aprovado por Nota/Frequência
5ndfgf,CC33E,3,Aprovado por Nota/Frequência
5ndfgf,CC33F,3,Aprovado por Nota/Frequência
5ndfgf,CC33G,3,Aprovado por Nota/Frequência
5ndfgf,CC33B,3,Aprovado por Nota/Frequência
5ndfgf,CC33C,3,Aprovado por Nota/Frequência
5ndfgf,CC33D,3,Aprovado por Nota/Frequência
5ndfgf,CC33A,3,Aprovado por Nota/Frequência
5ndfgf,CC34E,4,Aprovado por Nota/Frequência
5ndfgf,CC34C,4,Aprovado por Nota/Frequência
5ndfgf,CC34D,4,Aprovado por Nota/Frequência
5ndfgf,CC34B,4,Aprovado por Nota/Frequência
5ndfgf,CC34A,4,Aprovado por Nota/Frequência
5ndfgf,CC34G,4,Aprovado por Nota/Frequência
5ndfgf,CC34F,4,Aprovado por Nota/Frequência
5ndfgf,CC35A,5,Aprovado por Nota/Frequência
5ndfgf,CC35D,5,Aprovado por Nota/Frequência
5ndfgf,CC35C,5,Aprovado por Nota/Frequência
5ndfgf,CC35B,5,Aprovado por Nota/Frequência
5ndfgf,CC35G,5,Aprovado por Nota/Frequência
5ndfgf,CC35E,5,Aprovado por Nota/Frequência
5ndfgf,CC35F,5,Aprovado por Nota/Frequência
5ndfgf,CC36E,6,Aprovado por Nota/Frequência
5ndfgf,CC37Q,6,Aprovado por Nota/Frequência
5ndfgf,CC36A,6,Aprovado por Nota/Frequência
5ndfgf,CC36D,6,Aprovado por Nota/Frequência
5ndfgf,CC36C,6,Aprovado por Nota/Frequência
5ndfgf,CC36B,6,Aprovado por Nota/Frequência
5ndfgf,CC36F,6,Aprovado por Nota/Frequência
5ndfgf,SI36G,8,Aprovado por Nota/Frequência
5ndfgf,CC38C,8,Crédito Consignado
5ndfgf,CC37D,8,Aprovado por Nota/Frequência
5ndfgf,CC37G,8,Aprovado por Nota/Frequência
5ndfgf,CC38A,8,Aprovado por Nota
5ndfgf,CC38A,8,Sem Conclusão
5ndfgf,CC37K,8,Aprovado por Nota/Frequência
5ndfgf,CC37C,8,Aprovado por Nota/Frequência
5ndfgf,CC37X,8,Aprovado por Nota/Frequência
5ndfgf,CC37B,8,Aprovado por Nota/Frequência
5ndfgf,CC37A,8,Aprovado por Nota/Frequência
58sggf,SI31C,1,Aprovado por Nota/Frequência
58sggf,SI31A,1,Aprovado em Exame de Suficiência
58sggf,SI31B,1,Aprovado em Exame de Suficiência
58sggf,SI31E,2,Aprovado por Nota/Frequência
58sggf,SI32F,2,Aprovado por Nota/Frequência
58sggf,SI31D,2,Aprovado por Nota/Frequência
58sggf,SI32E,2,Aprovado por Nota/Frequência
58sggf,SI32C,2,Aprovado por Nota/Frequência
58sggf,SI32D,2,Aprovado por Nota/Frequência
58sggf,SI32B,2,Aprovado por Nota/Frequência
58sggf,SI32A,2,Aprovado por Nota/Frequência
58sggf,SI31F,2,Aprovado por Nota/Frequência
58sggf,SI31G,2,Aprovado por Nota/Frequência
58sggf,SI33F,3,Aprovado por Nota/Frequência
58sggf,SI33D,3,Aprovado por Nota/Frequência
58sggf,SI33A,3,Aprovado por Nota/Frequência
58sggf,SI33B,3,Aprovado por Nota/Frequência
58sggf,SI33C,3,Aprovado por Nota/Frequência
58sggf,SI33E,3,Aprovado por Nota/Frequência
58sggf,SI34C,4,Aprovado por Nota/Frequência
58sggf,SI34D,4,Aprovado por Nota/Frequência
58sggf,SI34E,4,Aprovado por Nota/Frequência
58sggf,SI34F,4,Aprovado por Nota/Frequência
58sggf,SI34A,4,Aprovado por Nota/Frequência
58sggf,SI34B,4,Aprovado por Nota/Frequência
58sggf,SI35F,5,Aprovado por Nota/Frequência
58sggf,SI35E,5,Aprovado por Nota/Frequência
58sggf,SI35A,5,Aprovado por Nota/Frequência
58sggf,SI35B,5,Aprovado por Nota/Frequência
58sggf,SI35C,5,Aprovado por Nota/Frequência
58sggf,SI35G,5,Aprovado por Nota/Frequência
58sggf,SI35D,5,Aprovado por Nota/Frequência
58sggf,SI36F,6,Aprovado por Nota/Frequência
58sggf,SI36G,6,Aprovado por Nota/Frequência
58sggf,SI36H,6,Aprovado por Nota/Frequência
58sggf,SI36A,6,Aprovado por Nota/Frequência
58sggf,SI37A,6,Aprovado por Nota
58sggf,SI36C,6,Aprovado por Nota/Frequência
58sggf,SI36D,6,Aprovado por Nota/Frequência
58sggf,SI36E,6,Aprovado por Nota/Frequência
58sggf,SI36B,6,Aprovado por Nota/Frequência
6a649t,CC51A,1,Crédito Consignado
6a649t,CC55E,1,Crédito Consignado
6a649t,CC51D,1,Crédito Consignado
6a649t,CC52C,1,Crédito Consignado
6a649t,CC52B,1,Crédito Consignado
6a649t,CC52A,1,Crédito Consignado
6a649t,CC55C,1,Crédito Consignado
6a649t,CC55B,1,Crédito Consignado
6a649t,CC56A,1,Crédito Consignado
6a649t,CC54D,1,Crédito Consignado
6a649t,CC55D,1,Crédito Consignado
6a649t,CC51C,1,Crédito Consignado
6a649t,CC31C,1,Aprovado por Nota/Frequência
6a649t,CC31B,1,Aprovado por Nota/Frequência
6a649t,CC31A,1,Aprovado por Nota/Frequência
6a649t,CC53E,1,Crédito Consignado
6a649t,CC54C,1,Crédito Consignado
6a649t,CC54B,1,Crédito Consignado
6a649t,CC53B,1,Crédito Consignado
6a649t,CC53A,1,Crédito Consignado
6a649t,CC37Z,1,Crédito Consignado
6a649t,CC37W,1,Crédito Consignado
6a649t,CC53F,1,Crédito Consignado
6a649t,CC54A,1,Crédito Consignado
6a649t,CC53C,1,Crédito Consignado
6a649t,CC52F,1,Crédito Consignado
6a649t,CC54E,1,Crédito Consignado
6a649t,CC57A,1,Crédito Consignado
6a649t,CC56B,1,Crédito Consignado
6a649t,CC56D,1,Crédito Consignado
6a649t,CC51E,1,Crédito Consignado
6a649t,CC32B,2,Aprovado por Nota/Frequência
6a649t,CC32E,2,Aprovado por Nota/Frequência
6a649t,CC32F,2,Aprovado por Nota/Frequência
6a649t,CC31D,2,Reprovado por Nota
6a649t,CC31D,2,Reprovado por Nota/Frequência
